state,gender,year,name,number
NC,F,1958,Billie,57
NC,F,1958,Tonya,42
NE,F,1958,Jacqueline,38
NE,F,1958,Barbara,247
NJ,F,1958,Wendy,188
NJ,F,1958,Katherine,164
NJ,F,1958,Doris,100
NJ,F,1958,Rose,179
NJ,F,1958,Debra,891
NJ,F,1958,Lucille,51
NJ,F,1958,Dianne,88
NM,F,1958,Joann,42
NV,F,1958,Cynthia,37
NY,F,1958,Linda,3442
NY,F,1958,Ann,1083
NY,F,1958,Jo,588
NY,F,1958,Claudia,185
NY,F,1958,Jean,848
NY,F,1958,Harriet,57
NY,F,1958,Suzanne,614
NY,F,1958,Madelyn,56
NY,F,1958,Regina,418
NY,F,1958,Elsie,56
NY,F,1958,Mona,71
OH,F,1958,Margaret,655
OH,F,1958,Julie,976
OH,F,1958,Yvonne,191
OH,F,1958,Carrie,102
OH,F,1958,Paulette,47
OH,F,1958,Gail,329
OH,F,1958,Patricia,1922
OH,F,1958,Jennie,43
OH,F,1958,Kathy,1514
OH,F,1958,Jeanne,165
OH,F,1958,Peggy,680
OH,F,1958,Norma,115
OH,F,1958,Eva,88
OH,F,1958,Rose,319
OH,F,1958,Kimberley,51
OK,F,1958,Martha,66
OK,F,1958,Dianna,55
OK,F,1958,Jan,52
OK,F,1958,Gayla,39
OR,F,1958,Debra,383
OR,F,1958,Lynn,54
OR,F,1958,Catherine,72
OR,F,1958,Becky,77
OR,F,1958,Deborah,156
OR,F,1958,Valerie,68
OR,F,1958,Carol,174
PA,F,1958,Betsy,120
PA,F,1958,Connie,283
PA,F,1958,Jennifer,272
PA,F,1958,Ruth,448
PA,F,1958,Claudia,80
PA,F,1958,Nora,43
PA,F,1958,Rosemarie,116
RI,F,1958,Brenda,56
SC,F,1958,Priscilla,49
SC,F,1958,Christine,101
SC,F,1958,Sandra,385
SC,F,1958,Virginia,120
SD,F,1958,Denise,55
TN,F,1958,Wilma,75
TN,F,1958,Ginger,45
TX,F,1958,Cindy,805
TX,F,1958,Jerri,59
TX,F,1958,Martha,704
TX,F,1958,Lillian,79
TX,F,1958,Michele,105
TX,F,1958,Joan,145
TX,F,1958,Minerva,75
TX,F,1958,Monica,142
TX,F,1958,Charlotte,283
TX,F,1958,Josefina,62
TX,F,1958,Clara,83
UT,F,1958,Leslie,59
UT,F,1958,Cindy,220
UT,F,1958,Kim,69
UT,F,1958,Janet,97
UT,F,1958,Sandra,85
VA,F,1958,Crystal,47
VA,F,1958,Laurie,51
VT,F,1958,Debra,70
WA,F,1958,Deborah,338
WA,F,1958,Toni,57
WA,F,1958,Beverly,71
WA,F,1958,Terry,74
WA,F,1958,Sylvia,40
WA,F,1958,Julie,529
WA,F,1958,Jana,46
WA,F,1958,Sandra,289
WI,F,1958,Maureen,104
WI,F,1958,Doreen,73
WI,F,1958,Laurie,297
WI,F,1958,Annette,141
WI,F,1958,Donna,400
WI,F,1958,Marie,94
WV,F,1958,Debbie,262
WV,F,1958,Karen,377
WV,F,1958,Patty,68
WV,F,1958,Brenda,398
WV,F,1958,Rita,83
AK,F,1959,Donna,47
AL,F,1959,Jane,69
AL,F,1959,Barbara,447
AL,F,1959,Juanita,67
AL,F,1959,Gwendolyn,143
AR,F,1959,Melinda,42
AR,F,1959,Denise,65
AZ,F,1959,Paula,50
AZ,F,1959,Joyce,39
AZ,F,1959,Julia,52
AZ,F,1959,Katherine,61
AZ,F,1959,Juanita,40
AZ,F,1959,Elaine,38
CA,F,1959,Doreen,162
CA,F,1959,Terri,1051
CA,F,1959,Roxanne,182
CA,F,1959,Angela,381
CA,F,1959,Claire,84
CA,F,1959,Catherine,917
CA,F,1959,Regina,244
CA,F,1959,Leah,80
CA,F,1959,Sonja,50
CA,F,1959,Michele,506
CA,F,1959,Tammy,989
CA,F,1959,Crystal,123
CA,F,1959,Kellie,76
CA,F,1959,Rebecca,882
CA,F,1959,Annette,672
CA,F,1959,Carole,135
CA,F,1959,Tonya,72
CO,F,1959,Alice,38
CO,F,1959,Martha,42
CO,F,1959,Annette,86
CO,F,1959,Sheila,58
CO,F,1959,Renee,66
CT,F,1959,Katherine,106
CT,F,1959,Deborah,480
CT,F,1959,Karen,585
DC,F,1959,Mary,407
DC,F,1959,Maureen,45
DE,F,1959,Mary,166
FL,F,1959,Vickie,104
FL,F,1959,Jo,93
FL,F,1959,Carrie,72
FL,F,1959,Julia,102
FL,F,1959,Jeanette,62
FL,F,1959,Cheri,37
FL,F,1959,Theresa,312
FL,F,1959,Victoria,101
FL,F,1959,Allison,39
GA,F,1959,Catherine,208
GA,F,1959,Lois,42
GA,F,1959,Carmen,41
GA,F,1959,Charlene,62
GA,F,1959,Lynn,106
HI,F,1959,Susan,134
HI,F,1959,Cindy,54
IA,F,1959,Dawn,199
IA,F,1959,Lisa,375
IA,F,1959,Mary,832
IA,F,1959,Pam,93
IA,F,1959,Doreen,43
IA,F,1959,Anita,57
IL,F,1959,Delores,85
IL,F,1959,Sharon,1201
IL,F,1959,Therese,185
IL,F,1959,Louise,111
IL,F,1959,Catherine,673
IL,F,1959,Kathi,40
IL,F,1959,Dianna,60
IL,F,1959,Jeanette,125
IL,F,1959,Kim,566
IN,F,1959,Joni,51
IN,F,1959,Anita,200
IN,F,1959,Tracy,84
IN,F,1959,Maureen,49
IN,F,1959,Ann,201
IN,F,1959,Ronda,50
KS,F,1959,Sheryl,102
KS,F,1959,Michelle,159
KS,F,1959,Rebecca,188
KS,F,1959,Melissa,49
KS,F,1959,Suzanne,41
KS,F,1959,Sherry,91
KY,F,1959,Janice,198
KY,F,1959,Suzanne,44
KY,F,1959,Jane,99
KY,F,1959,Kathy,595
LA,F,1959,Penny,84
LA,F,1959,Mildred,42
LA,F,1959,Ruby,64
LA,F,1959,Joann,76
LA,F,1959,Pamela,571
LA,F,1959,Kelly,81
LA,F,1959,Jackie,72
MA,F,1959,Nina,44
MA,F,1959,Janice,332
MA,F,1959,Caroline,41
MA,F,1959,Kathryn,201
MA,F,1959,Sharon,524
MD,F,1959,Christine,155
MD,F,1959,Loretta,42
MD,F,1959,Laura,218
MD,F,1959,Monica,43
MD,F,1959,Peggy,91
MD,F,1959,Tammy,175
ME,F,1959,Tina,37
ME,F,1959,Elaine,42
ME,F,1959,Barbara,103
ME,F,1959,Rebecca,67
MI,F,1959,Rochelle,65
MI,F,1959,Jackie,119
MI,F,1959,Eva,47
MI,F,1959,Susanne,40
MI,F,1959,Colleen,337
MI,F,1959,Joann,155
MI,F,1959,Shari,101
MI,F,1959,Alison,42
MN,F,1959,Dianne,58
MN,F,1959,Lynette,49
MN,F,1959,Doreen,56
MN,F,1959,Eileen,48
MN,F,1959,Darlene,73
MN,F,1959,Kristine,75
MO,F,1959,Suzanne,92
MO,F,1959,Debbie,633
MO,F,1959,Rosemary,44
MO,F,1959,Ronda,37
MO,F,1959,Annette,134
MO,F,1959,Linda,1049
MO,F,1959,Margaret,222
MO,F,1959,Dana,132
MS,F,1959,Debra,421
MS,F,1959,Mattie,59
MS,F,1959,Mary,1010
MS,F,1959,Evelyn,94
MS,F,1959,Vera,59
MS,F,1959,Teresa,217
MS,F,1959,Janet,163
MT,F,1959,Janice,40
MT,F,1959,Nancy,87
NC,F,1959,Eva,54
NC,F,1959,Rhonda,298
NC,F,1959,Peggy,207
NE,F,1959,Debbie,169
NE,F,1959,Lori,273
NE,F,1959,Paula,55
NH,F,1959,Karen,117
NH,F,1959,Donna,197
NJ,F,1959,Lucy,38
NJ,F,1959,Alice,115
NJ,F,1959,Carol,711
NJ,F,1959,Sheila,135
NJ,F,1959,Lynn,321
NM,F,1959,Maria,101
NM,F,1959,Irene,43
NY,F,1959,Geralyn,43
NY,F,1959,Colleen,589
NY,F,1959,Rosemary,314
NY,F,1959,Jenny,93
NY,F,1959,Geraldine,181
NY,F,1959,Lora,42
NY,F,1959,Roberta,277
NY,F,1959,Debbie,1065
NY,F,1959,Tanya,97
NY,F,1959,Eleanor,102
OH,F,1959,Joyce,582
OH,F,1959,Amy,535
OH,F,1959,Jayne,78
OH,F,1959,April,123
OH,F,1959,Charlotte,143
OH,F,1959,Vickie,355
OH,F,1959,Kay,131
OH,F,1959,Tami,195
OH,F,1959,Cheri,72
OH,F,1959,Sarah,164
OH,F,1959,Catherine,462
OH,F,1959,Jan,114
OK,F,1959,Stephanie,52
OK,F,1959,Wanda,52
OK,F,1959,Lori,110
OK,F,1959,Kathy,313
OK,F,1959,Pam,79
OK,F,1959,Donna,434
OR,F,1959,Connie,86
OR,F,1959,Gail,53
PA,F,1959,Dorothy,362
PA,F,1959,Sherrie,58
PA,F,1959,Jacquelyn,56
PA,F,1959,Debby,55
PA,F,1959,Jayne,85
PA,F,1959,Ann,602
PA,F,1959,Lee,122
PA,F,1959,Kelly,294
PA,F,1959,Beatrice,46
RI,F,1959,Lisa,110
RI,F,1959,Christine,64
SC,F,1959,Rebecca,153
SC,F,1959,Marie,54
SC,F,1959,Karen,393
SC,F,1959,Brenda,419
SC,F,1959,Bobbie,49
SC,F,1959,Kathy,318
TN,F,1959,Sharon,526
TN,F,1959,Andrea,47
TN,F,1959,Rhonda,231
TN,F,1959,Christine,39
TN,F,1959,Gina,78
TN,F,1959,Patty,58
TN,F,1959,Debbie,525
TX,F,1959,Christina,100
TX,F,1959,Viola,42
TX,F,1959,Ramona,134
TX,F,1959,Tracey,64
TX,F,1959,Nelda,105
TX,F,1959,Betty,463
TX,F,1959,Mona,65
TX,F,1959,Marla,85
TX,F,1959,Terry,341
TX,F,1959,Doris,219
TX,F,1959,Corina,40
TX,F,1959,Lourdes,39
TX,F,1959,Sherrie,96
TX,F,1959,Delores,80
TX,F,1959,Candy,41
UT,F,1959,Penny,48
UT,F,1959,Karen,189
VA,F,1959,Linda,848
VA,F,1959,Patty,62
VA,F,1959,Jean,95
VA,F,1959,Patricia,866
VA,F,1959,Tina,174
VA,F,1959,Vickie,180
VA,F,1959,Glenda,91
VA,F,1959,Edith,53
VA,F,1959,Faye,45
VA,F,1959,Elizabeth,456
VA,F,1959,Kim,157
WA,F,1959,Theresa,184
WA,F,1959,Toni,49
WA,F,1959,Sheri,51
WA,F,1959,Nancy,317
WI,F,1959,Kimberly,172
WI,F,1959,Sherry,131
WI,F,1959,Peggy,278
WI,F,1959,Beth,216
WI,F,1959,Marilyn,88
WI,F,1959,Sandy,106
WV,F,1959,Sandra,294
WV,F,1959,Leslie,40
WV,F,1959,Kim,82
WV,F,1959,Judith,59
AL,F,1960,Wendy,66
AL,F,1960,Penny,61
AL,F,1960,Rebecca,224
AL,F,1960,Laura,208
AL,F,1960,Patti,52
AR,F,1960,Cynthia,278
AR,F,1960,Dorothy,69
AR,F,1960,Joyce,142
AR,F,1960,Tina,106
AZ,F,1960,Linda,241
AZ,F,1960,Judy,58
AZ,F,1960,Laura,139
AZ,F,1960,Suzanne,42
CA,F,1960,Danielle,51
CA,F,1960,Rosemary,202
CA,F,1960,Norma,286
CA,F,1960,Ingrid,71
CA,F,1960,Renee,653
CA,F,1960,Tamra,61
CA,F,1960,Desiree,99
CA,F,1960,Lorri,48
CO,F,1960,Carol,175
CO,F,1960,Cathy,89
CO,F,1960,Margaret,100
CO,F,1960,Marilyn,51
CO,F,1960,Rita,62
CT,F,1960,Colleen,61
CT,F,1960,Deborah,442
CT,F,1960,Carol,300
CT,F,1960,Rosemary,44
DC,F,1960,Kim,97
DC,F,1960,Susan,254
FL,F,1960,Brenda,735
FL,F,1960,Allison,37
FL,F,1960,Gayle,47
FL,F,1960,Andrea,109
FL,F,1960,Katherine,160
FL,F,1960,Emma,45
GA,F,1960,Monica,40
GA,F,1960,Evelyn,99
GA,F,1960,Paula,149
GA,F,1960,Denise,221
HI,F,1960,Brenda,64
IA,F,1960,Sherri,92
IA,F,1960,Roxanne,70
IA,F,1960,Elaine,45
ID,F,1960,Wendy,58
IL,F,1960,Trudy,46
IL,F,1960,Yolanda,147
IL,F,1960,Mildred,58
IL,F,1960,Alicia,84
IL,F,1960,Dianna,91
IN,F,1960,Cathy,357
IN,F,1960,Elaine,94
IN,F,1960,Andrea,91
IN,F,1960,Joann,59
KS,F,1960,Annette,83
KS,F,1960,Paula,108
KS,F,1960,Cindy,244
KY,F,1960,Cynthia,333
KY,F,1960,Terri,137
KY,F,1960,Jacqueline,87
KY,F,1960,Michelle,78
KY,F,1960,Carolyn,236
LA,F,1960,Kathy,296
LA,F,1960,Michele,37
LA,F,1960,Vicki,89
MA,F,1960,Deirdre,44
MA,F,1960,Marie,262
MA,F,1960,Theresa,431
MD,F,1960,Eileen,46
MD,F,1960,Gina,59
MD,F,1960,Julie,119
MD,F,1960,Elaine,68
MD,F,1960,Vanessa,83
MD,F,1960,Janet,233
ME,F,1960,Katherine,52
ME,F,1960,Terri,60
MI,F,1960,Jodi,70
MI,F,1960,Geraldine,41
MI,F,1960,Jo,93
MI,F,1960,Bethany,50
MI,F,1960,Vicky,136
MN,F,1960,Patti,72
MN,F,1960,Kari,89
MN,F,1960,Jackie,46
MN,F,1960,Joanne,106
MN,F,1960,Jody,132
MN,F,1960,Tammy,278
MO,F,1960,Natalie,37
MO,F,1960,Sheila,236
MO,F,1960,Jane,158
MO,F,1960,Constance,39
MO,F,1960,Dianne,58
MO,F,1960,Melanie,68
MO,F,1960,Jan,80
MO,F,1960,Marsha,102
MO,F,1960,Lori,350
MO,F,1960,Tammie,67
MO,F,1960,Anita,135
MS,F,1960,Cassandra,42
MS,F,1960,Connie,107
MS,F,1960,Vera,50
MT,F,1960,Karen,112
MT,F,1960,Connie,60
MT,F,1960,Donna,79
MT,F,1960,Kathy,80
MT,F,1960,Tami,38
NC,F,1960,Angela,473
NC,F,1960,Patsy,90
NC,F,1960,Felicia,54
NC,F,1960,Marcia,50
NC,F,1960,Jeanette,70
NC,F,1960,Kim,234
NC,F,1960,Renee,59
NC,F,1960,Annie,118
NC,F,1960,Teresa,1119
NC,F,1960,Frances,145
ND,F,1960,Karen,134
NE,F,1960,Rhonda,87
NE,F,1960,Patty,41
NE,F,1960,Jane,77
NE,F,1960,Sue,49
NE,F,1960,Sherry,61
NE,F,1960,Paula,55
NH,F,1960,Carol,57
NH,F,1960,Diane,110
NJ,F,1960,Jane,233
NJ,F,1960,Elizabeth,699
NJ,F,1960,Judith,373
NM,F,1960,Monica,43
NM,F,1960,Laura,98
NM,F,1960,Annette,70
NV,F,1960,Kathy,38
NY,F,1960,Blanca,46
NY,F,1960,Barbara,2588
NY,F,1960,Jean,707
NY,F,1960,Kristin,57
NY,F,1960,Nina,156
NY,F,1960,April,167
NY,F,1960,Sandy,157
NY,F,1960,Nadine,135
NY,F,1960,Shawn,48
OH,F,1960,Carole,103
OH,F,1960,Cynthia,1330
OH,F,1960,Dolores,42
OH,F,1960,Cindy,751
OH,F,1960,Carolyn,434
OH,F,1960,Jacqueline,303
OH,F,1960,Diana,596
OH,F,1960,Elizabeth,844
OH,F,1960,Tammy,895
OH,F,1960,Gwen,55
OK,F,1960,Carla,110
OR,F,1960,Tina,93
OR,F,1960,Annette,62
OR,F,1960,Joyce,45
PA,F,1960,Lee,97
PA,F,1960,Tanya,94
PA,F,1960,Joanne,544
PA,F,1960,Leslie,334
PA,F,1960,Cheri,48
PA,F,1960,Gretchen,82
PA,F,1960,Connie,340
PA,F,1960,Melinda,105
PA,F,1960,Janis,51
PA,F,1960,Anita,303
PA,F,1960,Melody,135
PA,F,1960,Maryellen,62
PA,F,1960,Mildred,56
PA,F,1960,Hope,57
PA,F,1960,Claire,70
RI,F,1960,Janice,39
RI,F,1960,Kathleen,136
SC,F,1960,Brenda,472
SC,F,1960,Juanita,42
SC,F,1960,Sherry,117
SC,F,1960,Alice,94
SD,F,1960,Nancy,111
TN,F,1960,Sheila,300
TN,F,1960,Janice,274
TN,F,1960,Valerie,111
TX,F,1960,Raquel,86
TX,F,1960,Natalie,89
TX,F,1960,Rosalinda,168
TX,F,1960,Renee,167
TX,F,1960,Lorena,40
TX,F,1960,Ronda,95
TX,F,1960,Sheri,151
TX,F,1960,Rose,348
UT,F,1960,Laurie,100
UT,F,1960,Terri,62
VA,F,1960,Terry,169
VA,F,1960,Arlene,38
VA,F,1960,Eva,38
VA,F,1960,Betty,232
VA,F,1960,Peggy,142
VT,F,1960,Susan,131
WA,F,1960,Catherine,126
WA,F,1960,Christina,44
WA,F,1960,Kathy,305
WA,F,1960,Maria,43
WA,F,1960,Tami,124
WA,F,1960,Traci,40
WI,F,1960,Toni,41
WI,F,1960,Martha,52
WI,F,1960,Pamela,547
WI,F,1960,Jan,74
WI,F,1960,Barb,50
WI,F,1960,Dianne,71
WI,F,1960,Bonnie,202
WV,F,1960,Amy,44
WV,F,1960,Janet,147
WV,F,1960,Terry,66
WV,F,1960,Sherri,55
WV,F,1960,Stephanie,54
AL,F,1961,Cheryl,235
AL,F,1961,Jacqueline,275
AL,F,1961,Rachel,39
AL,F,1961,Sherry,304
AR,F,1961,Brenda,379
AZ,F,1961,Jennifer,90
AZ,F,1961,Denise,105
CA,F,1961,Jana,151
CA,F,1961,Bobbie,60
CA,F,1961,Lana,55
CA,F,1961,Deena,54
CA,F,1961,Janine,191
CA,F,1961,Georgia,72
CA,F,1961,June,109
CA,F,1961,Susan,3130
CA,F,1961,Anna,535
CA,F,1961,Marta,70
CA,F,1961,Kris,90
CO,F,1961,Becky,83
CT,F,1961,Andrea,74
CT,F,1961,Catherine,194
CT,F,1961,Jennifer,138
CT,F,1961,Yvonne,41
DE,F,1961,Cheryl,59
FL,F,1961,Myra,38
FL,F,1961,Marilyn,99
FL,F,1961,Brenda,756
FL,F,1961,Deanna,47
FL,F,1961,Melody,80
FL,F,1961,Angela,417
FL,F,1961,Patty,85
GA,F,1961,Vanessa,113
GA,F,1961,Valerie,174
GA,F,1961,Patti,41
GA,F,1961,Ruth,58
GA,F,1961,Shelia,144
GA,F,1961,Becky,100
IA,F,1961,Carla,119
IA,F,1961,Elizabeth,219
IA,F,1961,Joanne,38
IA,F,1961,Beth,167
IA,F,1961,Chris,38
IA,F,1961,Melanie,44
IA,F,1961,Kristin,44
ID,F,1961,Cynthia,65
ID,F,1961,Brenda,104
IL,F,1961,Debra,1341
IL,F,1961,Heather,49
IL,F,1961,Marsha,126
IL,F,1961,Lillian,70
IL,F,1961,Vanessa,173
IL,F,1961,Tanya,90
IL,F,1961,Gay,43
IN,F,1961,Dianna,67
IN,F,1961,Vanessa,54
IN,F,1961,Connie,328
IN,F,1961,Debbie,491
KY,F,1961,Crystal,38
KY,F,1961,Janet,269
KY,F,1961,Frances,66
LA,F,1961,Robin,262
LA,F,1961,Toni,88
LA,F,1961,Dianne,65
LA,F,1961,Maria,65
LA,F,1961,Myra,55
MA,F,1961,Caroline,102
MA,F,1961,Renee,105
MA,F,1961,Beverly,118
MD,F,1961,Melinda,41
MD,F,1961,Beth,90
MD,F,1961,Vickie,40
MD,F,1961,Leslie,99
MD,F,1961,Patricia,538
MD,F,1961,Cathy,137
ME,F,1961,Lynn,76
MI,F,1961,Rose,165
MI,F,1961,Colleen,356
MI,F,1961,Kimberley,88
MI,F,1961,Shari,178
MI,F,1961,Teri,103
MI,F,1961,Lorri,42
MN,F,1961,Dawn,390
MN,F,1961,Sara,81
MN,F,1961,Carolyn,152
MN,F,1961,Kelly,248
MN,F,1961,Debora,39
MN,F,1961,Elizabeth,364
MN,F,1961,Constance,43
MN,F,1961,Martha,59
MO,F,1961,Michele,112
MO,F,1961,Dianna,60
MO,F,1961,Lesa,51
MO,F,1961,Carolyn,275
MO,F,1961,Jacqueline,179
MS,F,1961,Catherine,73
MS,F,1961,Robin,123
MS,F,1961,Debra,319
MS,F,1961,Ida,38
MT,F,1961,Kathy,66
MT,F,1961,Pamela,65
MT,F,1961,Peggy,44
NC,F,1961,Ann,105
NC,F,1961,Christine,73
NC,F,1961,Lisa,1151
NC,F,1961,Dorothy,163
NC,F,1961,Janet,423
NC,F,1961,Bonnie,158
NC,F,1961,Darlene,139
ND,F,1961,Brenda,149
ND,F,1961,Bonnie,40
NE,F,1961,Anne,49
NE,F,1961,Rhonda,103
NE,F,1961,Robin,90
NE,F,1961,Cheryl,175
NH,F,1961,Pamela,96
NH,F,1961,Theresa,47
NJ,F,1961,Regina,142
NJ,F,1961,Antoinette,56
NJ,F,1961,Leslie,198
NJ,F,1961,Katherine,159
NJ,F,1961,Maria,385
NM,F,1961,Linda,157
NM,F,1961,Tina,58
NM,F,1961,Sharon,83
NV,F,1961,Mary,46
NY,F,1961,Diane,1899
NY,F,1961,Beatrice,79
NY,F,1961,Randi,138
NY,F,1961,Jayne,98
NY,F,1961,Elissa,44
NY,F,1961,Lucy,132
NY,F,1961,Amelia,56
NY,F,1961,Valarie,44
NY,F,1961,Judy,483
NY,F,1961,Gwendolyn,167
NY,F,1961,Sophia,38
NY,F,1961,Patti,131
NY,F,1961,Janine,212
NY,F,1961,Shelley,118
NY,F,1961,Roseann,112
NY,F,1961,Vanessa,219
NY,F,1961,Rosalind,60
NY,F,1961,Teri,94
NY,F,1961,Mary,4426
OH,F,1961,Tracie,56
OH,F,1961,Jacqueline,591
OH,F,1961,Gayle,95
OH,F,1961,Jo,124
OH,F,1961,Becky,302
OH,F,1961,Leslie,306
OH,F,1961,Angie,41
OH,F,1961,Nina,67
OH,F,1961,Melanie,210
OK,F,1961,Mary,413
OK,F,1961,Carolyn,111
OR,F,1961,Heidi,41
OR,F,1961,Margaret,70
OR,F,1961,Jane,37
PA,F,1961,Elizabeth,964
PA,F,1961,Kathryn,291
PA,F,1961,Maryann,193
PA,F,1961,Renee,392
PA,F,1961,Teresa,578
PA,F,1961,Michele,777
PA,F,1961,Jo,151
PA,F,1961,Natalie,141
PA,F,1961,Marie,374
PA,F,1961,Lynda,103
PA,F,1961,Anita,302
PA,F,1961,Janet,846
PA,F,1961,Kelley,45
RI,F,1961,Christine,94
SC,F,1961,Sara,58
SC,F,1961,Jo,40
SC,F,1961,Elizabeth,255
SC,F,1961,Sherry,157
SD,F,1961,Connie,68
TN,F,1961,Helen,92
TN,F,1961,Wilma,45
TN,F,1961,Cheryl,255
TN,F,1961,Patricia,571
TN,F,1961,Joy,78
TN,F,1961,Sonya,59
TN,F,1961,Marcia,57
TN,F,1961,Audrey,41
TN,F,1961,Jean,42
TX,F,1961,Silvia,74
TX,F,1961,Melody,115
TX,F,1961,Shelly,129
TX,F,1961,Rosa,485
TX,F,1961,Becky,358
TX,F,1961,Melba,56
TX,F,1961,Natalie,91
TX,F,1961,Patty,98
TX,F,1961,Elisa,56
TX,F,1961,Estella,107
TX,F,1961,Terrie,96
TX,F,1961,Cindy,741
UT,F,1961,Tamara,68
VA,F,1961,Marcia,39
VA,F,1961,Julie,168
VA,F,1961,Joy,50
VT,F,1961,Kimberly,39
WA,F,1961,Alice,37
WA,F,1961,Kimberly,273
WA,F,1961,Christina,58
WA,F,1961,Renee,127
WA,F,1961,Kathy,292
WA,F,1961,Anna,57
WA,F,1961,Shelly,98
WI,F,1961,Sheri,59
WI,F,1961,Sherry,144
WI,F,1961,Elizabeth,356
WV,F,1961,Shelia,37
WV,F,1961,Lois,40
WV,F,1961,Cheryl,169
AL,F,1962,Shirley,240
AL,F,1962,Anita,219
AR,F,1962,Denise,49
AR,F,1962,Helen,58
AR,F,1962,Vickie,98
AZ,F,1962,Sandy,39
AZ,F,1962,Christine,96
CA,F,1962,Shari,341
CA,F,1962,Eva,185
CA,F,1962,Olga,83
CA,F,1962,Sherri,481
CA,F,1962,Kim,1113
CA,F,1962,Carla,442
CA,F,1962,Monique,100
CA,F,1962,Katrina,105
CA,F,1962,Rachelle,55
CA,F,1962,Juli,46
CA,F,1962,Beth,273
CA,F,1962,Dawn,631
CA,F,1962,Carolyn,696
CA,F,1962,Ana,135
CO,F,1962,Kim,118
CO,F,1962,Maria,70
CO,F,1962,Cindy,210
CO,F,1962,Sherry,89
CO,F,1962,Sheryl,39
CT,F,1962,Diana,78
CT,F,1962,Andrea,71
CT,F,1962,Catherine,182
CT,F,1962,Anne,119
CT,F,1962,Regina,48
CT,F,1962,Laurie,262
CT,F,1962,Beverly,54
CT,F,1962,Karen,580
CT,F,1962,Rebecca,47
CT,F,1962,Katherine,105
CT,F,1962,Cathy,77
CT,F,1962,Melissa,74
DC,F,1962,Karen,351
DC,F,1962,Monica,57
DC,F,1962,Carla,42
DC,F,1962,Tracy,65
DE,F,1962,Kimberly,56
FL,F,1962,Michele,141
FL,F,1962,Jeanette,72
FL,F,1962,Bonnie,191
FL,F,1962,Wanda,288
FL,F,1962,Julia,109
FL,F,1962,Michelle,318
FL,F,1962,Marie,86
GA,F,1962,Darlene,111
GA,F,1962,Natalie,40
GA,F,1962,Patricia,691
GA,F,1962,Anne,41
GA,F,1962,Phyllis,194
GA,F,1962,Loretta,68
GA,F,1962,Vicki,138
GA,F,1962,Marian,40
HI,F,1962,Darlene,47
HI,F,1962,Karen,128
HI,F,1962,Susan,99
IA,F,1962,Lynn,128
IA,F,1962,Brenda,458
ID,F,1962,Connie,78
IL,F,1962,Candace,51
IL,F,1962,Faith,40
IL,F,1962,Peggy,310
IL,F,1962,Kimberly,1312
IL,F,1962,Paulette,51
IL,F,1962,Gwen,47
IL,F,1962,Carrie,166
IL,F,1962,Melinda,177
IL,F,1962,Christina,220
IN,F,1962,Julie,635
IN,F,1962,Charlotte,61
IN,F,1962,Cheri,44
IN,F,1962,Jeanne,69
IN,F,1962,Belinda,65
IN,F,1962,Phyllis,77
IN,F,1962,Darlene,105
IN,F,1962,Shelia,37
KS,F,1962,Penny,81
KS,F,1962,Tina,152
KS,F,1962,Theresa,100
KS,F,1962,Susan,361
KS,F,1962,Rita,61
KY,F,1962,Paula,174
KY,F,1962,Diane,101
KY,F,1962,Denise,128
LA,F,1962,Tanya,53
LA,F,1962,Cassandra,65
LA,F,1962,Cathy,146
LA,F,1962,Glenda,122
LA,F,1962,Maria,83
LA,F,1962,Linda,563
LA,F,1962,Wendy,117
LA,F,1962,Shari,42
MA,F,1962,Sue,46
MA,F,1962,Rita,72
MA,F,1962,Katherine,188
MA,F,1962,Gina,118
MA,F,1962,Terry,83
MA,F,1962,Loretta,37
MD,F,1962,Susan,563
MD,F,1962,Carol,286
MD,F,1962,Sandra,362
MD,F,1962,Kim,200
MD,F,1962,Diane,196
MD,F,1962,Beth,88
ME,F,1962,Susan,274
ME,F,1962,Deborah,168
MI,F,1962,Kristina,39
MI,F,1962,Kathryn,284
MI,F,1962,Dana,111
MI,F,1962,Elaine,151
MI,F,1962,Celeste,39
MI,F,1962,Janice,350
MI,F,1962,Candy,40
MN,F,1962,Sally,93
MN,F,1962,Deanna,79
MN,F,1962,Kathy,305
MN,F,1962,Andrea,69
MO,F,1962,Amy,139
MO,F,1962,Annette,117
MO,F,1962,Terri,239
MO,F,1962,Anna,84
MO,F,1962,Glenda,88
MO,F,1962,Patti,41
MO,F,1962,Martha,122
MS,F,1962,Suzanne,40
MS,F,1962,Kathy,176
MT,F,1962,Denise,46
NC,F,1962,Monica,83
NC,F,1962,Tammie,81
NC,F,1962,Betsy,42
NC,F,1962,Mary,1084
ND,F,1962,Linda,97
ND,F,1962,Pamela,78
ND,F,1962,Kimberly,77
ND,F,1962,Laura,43
ND,F,1962,Sharon,43
NE,F,1962,Carol,146
NE,F,1962,Kim,106
NE,F,1962,Paula,55
NJ,F,1962,Debbie,315
NJ,F,1962,Monica,131
NJ,F,1962,Felicia,42
NJ,F,1962,Valerie,232
NM,F,1962,Lori,101
NM,F,1962,Debra,117
NY,F,1962,Hilary,44
NY,F,1962,Yvonne,439
NY,F,1962,Maryjo,47
NY,F,1962,Kay,38
NY,F,1962,Frances,410
NY,F,1962,Katrina,77
NY,F,1962,Vicky,97
NY,F,1962,Susanne,89
NY,F,1962,Lillian,288
